pair_id,pair_type,E1_index,E2_index,E3_index,E4_index,k1_index,k2_index,k3_index,k4_index,E1,E2,E3,E4,k1,k2,k3,k4,kw1,kw2,kw3,kw4,k4_mapped,probability
9-7-8-8-0-1-112-113,ehh,9,7,8,8,0,1,112,113,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.4209986882501675, -0.05953825786672027, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720304, 0.14583825178845475]",2.7154475218492063e-13
9-7-8-8-0-1-901-902,ehh,9,7,8,8,0,1,901,902,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.4209986882501676, -0.05953825786672028, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720276, -0.14583825178845472]",2.7154475218492063e-13
9-7-8-8-0-9-19-18,ehh,9,7,8,8,0,9,19,18,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.3367989506001341, 0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.29769111843198814, 0.0]",2.7154475218492063e-13
9-7-8-8-0-9-109-108,ehh,9,7,8,8,0,9,109,108,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.4209986882501676, 0.05953825786672028, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501677, 0.05953825786672032, 0.14583825178845475]",2.7154475218492063e-13
9-7-8-8-0-9-998-997,ehh,9,7,8,8,0,9,998,997,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.4209986882501675, 0.05953825786672027, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501676, 0.059538257866720345, -0.14583825178845472]",2.7154475218492063e-13
9-7-8-8-0-10-19-29,ehh,9,7,8,8,0,10,19,29,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.416767536507364, 0.0]",2.7154475218492063e-13
9-7-8-8-0-10-121-131,ehh,9,7,8,8,0,10,121,131,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.08419973765003352, 0.4167675120928477, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.4167675120928477, 0.14583825178845475]",2.7154475218492063e-13
9-7-8-8-0-10-910-920,ehh,9,7,8,8,0,10,910,920,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.41676751209284774, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13
9-7-8-8-0-90-91-81,ehh,9,7,8,8,0,90,91,81,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.16839947530006705, -0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.41676753650736403, 0.0]",2.7154475218492063e-13
9-7-8-8-0-90-190-180,ehh,9,7,8,8,0,90,190,180,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.08419973765003352, -0.41676751209284774, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.41676751209284785, 0.14583825178845475]",2.7154475218492063e-13
9-7-8-8-0-90-989-979,ehh,9,7,8,8,0,90,989,979,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.4167675120928477, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13
9-7-8-8-0-100-109-209,ehh,9,7,8,8,0,100,109,209,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.3367989506001341, -0.059538184623171723, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.3367989506001342, -0.05953818462317166, 0.2916765035769095]",2.7154475218492063e-13
9-7-8-8-0-100-190-290,ehh,9,7,8,8,0,100,190,290,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.16839947530006705, -0.2976910696029557, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.16839947530006702, -0.2976910696029559, 0.2916765035769095]",2.7154475218492063e-13
9-7-8-8-0-100-211-311,ehh,9,7,8,8,0,100,211,311,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[-0.08419973765003348, -0.05953820903768789, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768796, 0.43751475536536427]",2.7154475218492063e-13
9-7-8-8-0-111-112-223,ehh,9,7,8,8,0,111,112,223,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.336798950600134, 0.05953818462317172, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.0595381846231717, 0.2916765035769095]",2.7154475218492063e-13
9-7-8-8-0-111-121-232,ehh,9,7,8,8,0,111,121,232,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.16839947530006705, 0.29769106960295566, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006708, 0.29769106960295577, 0.2916765035769095]",2.7154475218492063e-13
9-7-8-8-0-111-211-322,ehh,9,7,8,8,0,111,211,322,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.08419973765003357, 0.05953820903768793, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768789, 0.43751475536536427]",2.7154475218492063e-13
9-7-8-8-0-900-899-799,ehh,9,7,8,8,0,900,899,799,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003348, 0.05953820903768789, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768797, -0.4375147553653643]",2.7154475218492063e-13
9-7-8-8-0-900-901-801,ehh,9,7,8,8,0,900,901,801,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.3367989506001341, 0.059538184623171723, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.05953818462317174, -0.29167650357690944]",2.7154475218492063e-13
9-7-8-8-0-900-910-810,ehh,9,7,8,8,0,900,910,810,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.16839947530006705, 0.2976910696029557, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.2976910696029557, -0.29167650357690944]",2.7154475218492063e-13
9-7-8-8-0-999-899-788,ehh,9,7,8,8,0,999,899,788,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003357, -0.05953820903768793, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.08419973765003341, -0.059538209037687806, -0.4375147553653643]",2.7154475218492063e-13
9-7-8-8-0-999-989-878,ehh,9,7,8,8,0,999,989,878,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.16839947530006705, -0.29769106960295566, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.2976910696029559, -0.29167650357690944]",2.7154475218492063e-13
9-7-8-8-0-999-998-887,ehh,9,7,8,8,0,999,998,887,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.336798950600134, -0.05953818462317172, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, -0.05953818462317162, -0.29167650357690944]",2.7154475218492063e-13
9-8-8-8-0-1-91-92,ehh,9,8,8,8,0,1,91,92,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.3367989506001341, -0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, -0.29769111843198803, 0.0]",2.7154475218492063e-13
9-8-8-8-0-1-112-113,ehh,9,8,8,8,0,1,112,113,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.4209986882501675, -0.05953825786672027, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720304, 0.14583825178845475]",2.7154475218492063e-13
9-8-8-8-0-1-901-902,ehh,9,8,8,8,0,1,901,902,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.4209986882501676, -0.05953825786672028, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720276, -0.14583825178845472]",2.7154475218492063e-13
9-8-8-8-0-9-19-18,ehh,9,8,8,8,0,9,19,18,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.3367989506001341, 0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.29769111843198814, 0.0]",2.7154475218492063e-13
9-8-8-8-0-9-109-108,ehh,9,8,8,8,0,9,109,108,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.4209986882501676, 0.05953825786672028, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501677, 0.05953825786672032, 0.14583825178845475]",2.7154475218492063e-13
9-8-8-8-0-9-998-997,ehh,9,8,8,8,0,9,998,997,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.4209986882501675, 0.05953825786672027, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501676, 0.059538257866720345, -0.14583825178845472]",2.7154475218492063e-13
9-8-8-8-0-10-19-29,ehh,9,8,8,8,0,10,19,29,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.416767536507364, 0.0]",2.7154475218492063e-13
9-8-8-8-0-10-121-131,ehh,9,8,8,8,0,10,121,131,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.08419973765003352, 0.4167675120928477, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.4167675120928477, 0.14583825178845475]",2.7154475218492063e-13
9-8-8-8-0-10-910-920,ehh,9,8,8,8,0,10,910,920,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.41676751209284774, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13
9-8-8-8-0-90-91-81,ehh,9,8,8,8,0,90,91,81,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.16839947530006705, -0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.41676753650736403, 0.0]",2.7154475218492063e-13
9-8-8-8-0-90-190-180,ehh,9,8,8,8,0,90,190,180,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.08419973765003352, -0.41676751209284774, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.41676751209284785, 0.14583825178845475]",2.7154475218492063e-13
9-8-8-8-0-90-989-979,ehh,9,8,8,8,0,90,989,979,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.4167675120928477, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13
9-8-8-8-0-100-109-209,ehh,9,8,8,8,0,100,109,209,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.3367989506001341, -0.059538184623171723, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.3367989506001342, -0.05953818462317166, 0.2916765035769095]",2.7154475218492063e-13
9-8-8-8-0-100-190-290,ehh,9,8,8,8,0,100,190,290,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.16839947530006705, -0.2976910696029557, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.16839947530006702, -0.2976910696029559, 0.2916765035769095]",2.7154475218492063e-13
9-8-8-8-0-100-211-311,ehh,9,8,8,8,0,100,211,311,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[-0.08419973765003348, -0.05953820903768789, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768796, 0.43751475536536427]",2.7154475218492063e-13
9-8-8-8-0-111-112-223,ehh,9,8,8,8,0,111,112,223,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.336798950600134, 0.05953818462317172, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.0595381846231717, 0.2916765035769095]",2.7154475218492063e-13
9-8-8-8-0-111-121-232,ehh,9,8,8,8,0,111,121,232,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.16839947530006705, 0.29769106960295566, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006708, 0.29769106960295577, 0.2916765035769095]",2.7154475218492063e-13
9-8-8-8-0-111-211-322,ehh,9,8,8,8,0,111,211,322,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.08419973765003357, 0.05953820903768793, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768789, 0.43751475536536427]",2.7154475218492063e-13
9-8-8-8-0-900-899-799,ehh,9,8,8,8,0,900,899,799,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003348, 0.05953820903768789, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768797, -0.4375147553653643]",2.7154475218492063e-13
9-8-8-8-0-900-901-801,ehh,9,8,8,8,0,900,901,801,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.3367989506001341, 0.059538184623171723, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.05953818462317174, -0.29167650357690944]",2.7154475218492063e-13
9-8-8-8-0-900-910-810,ehh,9,8,8,8,0,900,910,810,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.16839947530006705, 0.2976910696029557, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.2976910696029557, -0.29167650357690944]",2.7154475218492063e-13
9-8-8-8-0-999-899-788,ehh,9,8,8,8,0,999,899,788,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003357, -0.05953820903768793, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.08419973765003341, -0.059538209037687806, -0.4375147553653643]",2.7154475218492063e-13
9-8-8-8-0-999-989-878,ehh,9,8,8,8,0,999,989,878,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.16839947530006705, -0.29769106960295566, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.2976910696029559, -0.29167650357690944]",2.7154475218492063e-13
9-8-8-8-0-999-998-887,ehh,9,8,8,8,0,999,998,887,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.336798950600134, -0.05953818462317172, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, -0.05953818462317162, -0.29167650357690944]",2.7154475218492063e-13
9-8-7-8-0-19-9-18,ehh,9,8,7,8,0,19,9,18,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.3367989506001341, 0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.29769111843198814, 0.0]",2.7154475218492063e-13
9-8-7-8-0-19-10-29,ehh,9,8,7,8,0,19,10,29,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.416767536507364, 0.0]",2.7154475218492063e-13
9-8-8-8-0-19-9-18,ehh,9,8,8,8,0,19,9,18,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.3367989506001341, 0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.29769111843198814, 0.0]",2.7154475218492063e-13
9-8-8-8-0-19-10-29,ehh,9,8,8,8,0,19,10,29,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.416767536507364, 0.0]",2.7154475218492063e-13
9-8-7-8-0-91-1-92,ehh,9,8,7,8,0,91,1,92,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.3367989506001341, -0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, -0.29769111843198803, 0.0]",2.7154475218492063e-13
9-8-7-8-0-91-90-81,ehh,9,8,7,8,0,91,90,81,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.16839947530006705, -0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.41676753650736403, 0.0]",2.7154475218492063e-13
9-8-8-8-0-91-1-92,ehh,9,8,8,8,0,91,1,92,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.3367989506001341, -0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, -0.29769111843198803, 0.0]",2.7154475218492063e-13
9-8-8-8-0-91-90-81,ehh,9,8,8,8,0,91,90,81,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.16839947530006705, -0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.41676753650736403, 0.0]",2.7154475218492063e-13
9-8-7-8-0-109-9-108,ehh,9,8,7,8,0,109,9,108,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.4209986882501676, 0.05953825786672028, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501677, 0.05953825786672032, 0.14583825178845475]",2.7154475218492063e-13
9-8-7-8-0-109-100-209,ehh,9,8,7,8,0,109,100,209,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.3367989506001341, -0.059538184623171723, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.3367989506001342, -0.05953818462317166, 0.2916765035769095]",2.7154475218492063e-13
9-8-8-8-0-109-9-108,ehh,9,8,8,8,0,109,9,108,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.4209986882501676, 0.05953825786672028, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501677, 0.05953825786672032, 0.14583825178845475]",2.7154475218492063e-13
9-8-8-8-0-109-100-209,ehh,9,8,8,8,0,109,100,209,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.3367989506001341, -0.059538184623171723, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.3367989506001342, -0.05953818462317166, 0.2916765035769095]",2.7154475218492063e-13
