pair_id,pair_type,E1_index,E2_index,E3_index,E4_index,k1_index,k2_index,k3_index,k4_index,E1,E2,E3,E4,k1,k2,k3,k4,kw1,kw2,kw3,kw4,k4_mapped,probability,C_Gaussian_FWHM_0.001,C_Gaussian_FWHM_0.005,C_Gaussian_FWHM_0.010,C_Gaussian_FWHM_0.030,C_Gaussian_FWHM_0.050,C_Gaussian_FWHM_0.070,C_Gaussian_FWHM_0.100,C_Gaussian_FWHM_0.150,C_Gaussian_FWHM_0.200,C_Lorentzian_FWHM_0.001,C_Lorentzian_FWHM_0.005,C_Lorentzian_FWHM_0.010,C_Lorentzian_FWHM_0.030,C_Lorentzian_FWHM_0.050,C_Lorentzian_FWHM_0.070,C_Lorentzian_FWHM_0.100,C_Lorentzian_FWHM_0.150,C_Lorentzian_FWHM_0.200,C_Rectangular_FWHM_0.001,C_Rectangular_FWHM_0.005,C_Rectangular_FWHM_0.010,C_Rectangular_FWHM_0.030,C_Rectangular_FWHM_0.050,C_Rectangular_FWHM_0.070,C_Rectangular_FWHM_0.100,C_Rectangular_FWHM_0.150,C_Rectangular_FWHM_0.200
9-8-8-8-0-1-91-92,ehh,9,8,8,8,0,1,91,92,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.3367989506001341, -0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, -0.29769111843198803, 0.0]",2.7154475218492063e-13,0.0,0.0,0.0,6.434213254681368e-135,6.452095965068471e-69,8.104009420447332e-51,2.795900927194122e-41,2.7803957880433397e-36,1.348821628622661e-34,1.2580205154329817e-35,6.289614631003821e-35,1.2576180574130037e-34,3.7631258846288775e-34,6.23969840551467e-34,8.668863929764336e-34,1.218632337266109e-33,1.759095785673818e-33,2.2279726355708388e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-1-112-113,ehh,9,8,8,8,0,1,112,113,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.4209986882501675, -0.05953825786672027, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720304, 0.14583825178845475]",2.7154475218492063e-13,0.0,0.0,0.0,6.18362317918103e-135,6.200809420618678e-69,7.788386631437688e-51,2.6870103765231003e-41,2.6721091082476904e-36,1.2962897493743129e-34,1.2090250215839146e-35,6.044656165552815e-35,1.2086382378945226e-34,3.616565308810175e-34,5.996684002254159e-34,8.331242035575288e-34,1.1711708750305383e-33,1.6905851646707597e-33,2.1412009031365477e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-1-901-902,ehh,9,8,8,8,0,1,901,902,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.4209986882501676, -0.05953825786672028, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.4209986882501676, -0.059538257866720276, -0.14583825178845472]",2.7154475218492063e-13,0.0,0.0,0.0,5.996273003775723e-135,6.012938539915746e-69,7.552415654674926e-51,2.605599874820415e-41,2.591150082183844e-36,1.257015022424741e-34,1.1723942238623191e-35,5.861516384866651e-35,1.1720191588676064e-34,3.5069913381239353e-34,5.814997672554279e-34,8.07882373460828e-34,1.135686974652311e-33,1.6393641542759084e-33,2.076327227435991e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-9-19-18,ehh,9,8,8,8,0,9,19,18,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.3367989506001341, 0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.29769111843198814, 0.0]",2.7154475218492063e-13,0.0,0.0,0.0,6.434212869837864e-135,6.452095579155365e-69,8.104008935729891e-51,2.795900759965548e-41,2.78039562174216e-36,1.3488215479468706e-34,1.258020440188192e-35,6.289614254809059e-35,1.257617982192286e-34,3.763125659548593e-34,6.2396980323055e-34,8.668863411261792e-34,1.2186322643772071e-33,1.7590956804586878e-33,2.227972502311222e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-9-109-108,ehh,9,8,8,8,0,9,109,108,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.4209986882501676, 0.05953825786672028, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501677, 0.05953825786672032, 0.14583825178845475]",2.7154475218492063e-13,0.0,0.0,0.0,5.996273673878054e-135,6.012939211880505e-69,7.552416498681085e-51,2.605600166004381e-41,2.5911503717530004e-36,1.257015162900116e-34,1.172394354881054e-35,5.861517039909509e-35,1.172019289844427e-34,3.506991730041227e-34,5.814998322398524e-34,8.078824637442194e-34,1.1356871015688957e-33,1.639364337479999e-33,2.0763274594720773e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-9-998-997,ehh,9,8,8,8,0,9,998,997,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.4209986882501675, 0.05953825786672027, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.4209986882501676, 0.059538257866720345, -0.14583825178845472]",2.7154475218492063e-13,0.0,0.0,0.0,6.183622089568065e-135,6.200808327977337e-69,7.788385259050207e-51,2.687009903046426e-41,2.672108637396761e-36,1.2962895209557833e-34,1.2090248085422563e-35,6.044655100427154e-35,1.208638024921019e-34,3.616564671537119e-34,5.9966829455816495e-34,8.331240567531546e-34,1.1711706686591393e-33,1.690584866773644e-33,2.1412005258366714e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-10-19-29,ehh,9,8,8,8,0,10,19,29,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.416767536507364, 0.0]",2.7154475218492063e-13,0.0,0.0,0.0,6.288617989698582e-135,6.306096044869209e-69,7.920629517996235e-51,2.732634460844989e-41,2.7174801765312934e-36,1.3183000971376816e-34,1.2295536581734743e-35,6.147291386095153e-35,1.2291603070916322e-34,3.677972768210567e-34,6.098504679599139e-34,8.472702333778154e-34,1.1910567672565575e-33,1.719290450210475e-33,2.1775574172045035e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-10-121-131,ehh,9,8,8,8,0,10,121,131,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.08419973765003352, 0.4167675120928477, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003354, 0.4167675120928477, 0.14583825178845475]",2.7154475218492063e-13,0.0,0.0,0.0,5.940814712059707e-135,5.957326112094809e-69,7.48256492068169e-51,2.581501219228514e-41,2.5671850697424084e-36,1.2453891498600413e-34,1.1615509916025156e-35,5.807304429312685e-35,1.161179395506547e-34,3.474555898884803e-34,5.761215958971624e-34,8.00410436090497e-34,1.1251832401661245e-33,1.6242020134862266e-33,2.05712370534743e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-10-910-920,ehh,9,8,8,8,0,10,910,920,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, 0.1786146515275799, 0.0]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.08419973765003352, 0.41676751209284774, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[0.08419973765003352, 0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13,0.0,0.0,0.0,5.867857422654944e-135,5.884166051344832e-69,7.390673878650044e-51,2.549798609287208e-41,2.5356582719601825e-36,1.2300949148044614e-34,1.1472863467751479e-35,5.73598673797805e-35,1.1469193141347368e-34,3.4318859634375025e-34,5.690464265741943e-34,7.905808455951221e-34,1.1113652163318607e-33,1.6042556960040197e-33,2.0318608118241285e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-90-91-81,ehh,9,8,8,8,0,90,91,81,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.16839947530006705, -0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[0.16839947530006705, -0.41676753650736403, 0.0]",2.7154475218492063e-13,0.0,0.0,0.0,6.288617950109173e-135,6.306096005169768e-69,7.920629468132649e-51,2.7326344436419433e-41,2.71748015942365e-36,1.3183000888384459e-34,1.2295536504329333e-35,6.147291347395453e-35,1.2291602993535676e-34,3.6779727450562312e-34,6.098504641206567e-34,8.472702280439044e-34,1.1910567597583706e-33,1.7192904393868416e-33,2.1775574034958935e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-90-190-180,ehh,9,8,8,8,0,90,190,180,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.08419973765003352, -0.41676751209284774, 0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.08419973765003351, -0.41676751209284785, 0.14583825178845475]",2.7154475218492063e-13,0.0,0.0,0.0,5.867856685936444e-135,5.884165312578757e-69,7.3906729507396e-51,2.54979828915608e-41,2.535657953604396e-36,1.2300947603641578e-34,1.147286202731587e-35,5.735986017816116e-35,1.1469191701372575e-34,3.431885532558954e-34,5.690463551295424e-34,7.90580746336484e-34,1.1113650767982527e-33,1.6042554945872556e-33,2.0318605567208858e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-90-989-979,ehh,9,8,8,8,0,90,989,979,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.0, -0.1786146515275799, 0.0]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.08419973765003352, -0.4167675120928477, -0.14583825178845475]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.4167675120928478, -0.14583825178845472]",2.7154475218492063e-13,0.0,0.0,0.0,5.940815305080662e-135,5.957326706763956e-69,7.482565667602441e-51,2.581501476917802e-41,2.567185326002638e-36,1.2453892741766374e-34,1.1615511075502621e-35,5.807305009006442e-35,1.1611795114172e-34,3.474556245720137e-34,5.761216534064763e-34,8.004105159886564e-34,1.1251833524835878e-33,1.624202175616486e-33,2.0571239106925754e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-100-109-209,ehh,9,8,8,8,0,100,109,209,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.25259921295010057, 2.4414516187368884e-08, 0.14583825178845475]","[-0.3367989506001341, -0.059538184623171723, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.3367989506001342, -0.05953818462317166, 0.2916765035769095]",2.7154475218492063e-13,0.0,0.0,0.0,6.988095565474228e-136,7.007517689704234e-70,8.801634333830273e-52,3.036583044028757e-42,3.0197431616915025e-37,1.4649334842509068e-35,1.3663158551321865e-36,6.831049325180661e-36,1.3658787519474804e-35,4.0870705190822293e-35,6.776836115238924e-35,9.415113734567319e-35,1.323536988115342e-34,1.9105256497626555e-34,2.419765257749686e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-100-190-290,ehh,9,8,8,8,0,100,190,290,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[-0.08419973765003352, -0.23815286056526783, 0.14583825178845475]","[-0.16839947530006705, -0.2976910696029557, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.16839947530006702, -0.2976910696029559, 0.2916765035769095]",2.7154475218492063e-13,0.0,0.0,0.0,6.560326666160916e-136,6.57855988554176e-70,8.262851571650728e-52,2.8507018158390142e-42,2.834892769137088e-37,1.3752591261580806e-35,1.2826782711884472e-36,6.412893845821647e-36,1.2822679248141566e-35,3.8368848081137717e-35,6.361999240344853e-35,8.838777477941989e-35,1.2425180673948246e-34,1.7935748372484941e-34,2.271641879755509e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-100-211-311,ehh,9,8,8,8,0,100,211,311,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[-0.08419973765003348, -0.05953820903768789, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.0841997376500335, -0.05953820903768796, 0.43751475536536427]",2.7154475218492063e-13,0.0,0.0,0.0,5.3235931500476145e-136,5.3383890964598345e-70,6.70516306049157e-52,2.3132958817292874e-42,2.3004671100820957e-37,1.1159993146865719e-35,1.0408715305955528e-36,5.203953932003975e-36,1.0405385415145994e-35,3.113566552616422e-35,5.162653828079545e-35,7.172517106362783e-35,1.0082822104747978e-34,1.4554553764715897e-34,1.8433986241579452e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-111-112-223,ehh,9,8,8,8,0,111,112,223,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.25259921295010057, -2.4414516192591173e-08, 0.14583825178845475]","[0.336798950600134, 0.05953818462317172, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.0595381846231717, 0.2916765035769095]",2.7154475218492063e-13,0.0,0.0,0.0,9.698710208551195e-137,9.725665986813868e-71,1.22157031147672e-52,4.214444220502953e-43,4.191072310773774e-38,2.0331670060079606e-36,1.896296552918794e-37,9.480747251450961e-37,1.8956899016387747e-36,5.67240562111595e-36,9.405505262017096e-36,1.3067145238149276e-35,1.836924177375392e-35,2.65160006033697e-35,3.358368784134074e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-111-121-232,ehh,9,8,8,8,0,111,121,232,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[0.08419973765003352, 0.2381528605652678, 0.14583825178845475]","[0.16839947530006705, 0.29769106960295566, 0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006708, 0.29769106960295577, 0.2916765035769095]",2.7154475218492063e-13,0.0,0.0,0.0,2.8915418482544384e-137,2.8995783561222644e-71,3.641949909077438e-53,1.2564806627559543e-43,1.249512637770945e-38,6.061617839843068e-37,5.653556732348663e-38,2.8265590826833075e-37,5.651748081996447e-37,1.6911525224528417e-36,2.8041266812076855e-36,3.895796088433865e-36,5.476545867169228e-36,7.905393989953719e-36,1.0012531225681062e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-111-211-322,ehh,9,8,8,8,0,111,211,322,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, 0.14583825178845475]","[1.2856411751856643e-17, 1.7166036328300043e-18, 0.2916765035769095]","[0.08419973765003357, 0.05953820903768793, 0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768789, 0.43751475536536427]",2.7154475218492063e-13,0.0,0.0,0.0,2.0926467831122117e-137,2.0984629093243275e-71,2.6357269448088873e-53,9.093315452260328e-44,9.042886940985878e-39,4.386872381134911e-37,4.091553202397494e-38,2.0456179028584973e-37,4.090244258401535e-37,1.2239092745620994e-36,2.0293832795160126e-36,2.8194387561929185e-36,3.963448116241723e-36,5.7212373780092576e-36,7.246200248798311e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-900-899-799,ehh,9,8,8,8,0,900,899,799,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[0.08419973765003348, 0.05953820903768789, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[0.08419973765003358, 0.05953820903768797, -0.4375147553653643]",2.7154475218492063e-13,0.0,0.0,0.0,5.32369863118207e-136,5.338494870759672e-70,6.705295915912037e-52,2.3133417171391432e-42,2.3005126913039722e-37,1.116021426983746e-35,1.0408921543184367e-36,5.204057042619106e-36,1.0405591586396711e-35,3.113628244508143e-35,5.162756120378609e-35,7.172659221888889e-35,1.0083021884761994e-34,1.4554842147167253e-34,1.8434351490712233e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-900-901-801,ehh,9,8,8,8,0,900,901,801,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.25259921295010057, -2.4414516187368884e-08, -0.14583825178845475]","[0.3367989506001341, 0.059538184623171723, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.3367989506001341, 0.05953818462317174, -0.29167650357690944]",2.7154475218492063e-13,0.0,0.0,0.0,6.988195210998762e-136,7.007617612175145e-70,8.801759839193178e-52,3.0366263436527226e-42,3.019786221190115e-37,1.464954373213297e-35,1.36633533787377e-36,6.831146731331845e-36,1.3658982284562682e-35,4.0871287979483194e-35,6.776932748346337e-35,9.41524798773227e-35,1.3235558608591657e-34,1.9105528925684709e-34,2.419799761968482e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-900-910-810,ehh,9,8,8,8,0,900,910,810,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.08419973765003352, 0.05953820903768791, -0.14583825178845475]","[0.08419973765003352, 0.23815286056526783, -0.14583825178845475]","[0.16839947530006705, 0.2976910696029557, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[0.16839947530006705, 0.2976910696029557, -0.29167650357690944]",2.7154475218492063e-13,0.0,0.0,0.0,6.560428829815335e-136,6.578662333141236e-70,8.262980248644336e-52,2.8507462096824896e-42,2.8349369167870326e-37,1.3752805430028887e-35,1.2826982462760149e-36,6.412993713511783e-36,1.2822878935114197e-35,3.8369445597379717e-35,6.362098315455723e-35,8.838915123802277e-35,1.2425374170694532e-34,1.7936027685039282e-34,2.271677255926205e-34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-999-899-788,ehh,9,8,8,8,0,999,899,788,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-1.2856411751856643e-17, -1.7166036328300043e-18, -0.2916765035769095]","[-0.08419973765003357, -0.05953820903768793, -0.43751475536536427]",0.001,0.001,0.001,0.001,"[-0.08419973765003341, -0.059538209037687806, -0.4375147553653643]",2.7154475218492063e-13,0.0,0.0,0.0,2.092814708261899e-137,2.0986313011910325e-71,2.6359384496100387e-53,9.09404514843782e-44,9.043612590510405e-39,4.387224407194543e-37,4.0918815304696337e-38,2.0457820541597644e-37,4.09057248143702e-37,1.2240074875762558e-36,2.029546128064433e-36,2.81966500301058e-36,3.963766164477846e-36,5.7216964806398846e-36,7.246781722590863e-36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-999-989-878,ehh,9,8,8,8,0,999,989,878,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.08419973765003352, -0.2381528605652678, -0.14583825178845475]","[-0.16839947530006705, -0.29769106960295566, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.168399475300067, -0.2976910696029559, -0.29167650357690944]",2.7154475218492063e-13,0.0,0.0,0.0,2.8917519661598547e-137,2.89978905801169e-71,3.642214556427083e-53,1.2565719666688522e-43,1.2496034353426276e-38,6.062058315724375e-37,5.653967555902701e-38,2.8267644785257874e-37,5.6521587741223955e-37,1.6912754124002834e-36,2.8043304469685486e-36,3.896079181868784e-36,5.4769438279828406e-36,7.905968446390401e-36,1.001325880017227e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-999-998-887,ehh,9,8,8,8,0,999,998,887,0.4,-0.12330000000000041,-0.14529999999999976,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.08419973765003352, -0.05953820903768791, -0.14583825178845475]","[-0.25259921295010057, 2.4414516192591173e-08, -0.14583825178845475]","[-0.336798950600134, -0.05953818462317172, -0.2916765035769095]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, -0.05953818462317162, -0.29167650357690944]",2.7154475218492063e-13,0.0,0.0,0.0,9.698795679897293e-137,9.725751695711828e-71,1.2215810767492801e-52,4.214481360928106e-43,4.191109245230448e-38,2.0331849235987645e-36,1.8963132643180936e-37,9.480830801965634e-37,1.895706607691868e-36,5.6724556100457795e-36,9.405588149450393e-36,1.3067260394336976e-35,1.8369403655466794e-35,2.651623427962314e-35,3.358398380265364e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-8-0-19-9-18,ehh,9,8,7,8,0,19,9,18,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.3367989506001341, 0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.29769111843198814, 0.0]",2.7154475218492063e-13,0.0,0.0,0.0,3.942881952779073e-137,3.953840466782441e-71,4.9661320233340255e-53,1.7133263805907072e-43,1.7038248407888573e-38,8.265570702284307e-37,7.709142035224895e-38,3.854272004502946e-37,7.70667577493648e-37,2.306041243774996e-36,3.823683372009481e-36,5.312274521659128e-36,7.467771519981227e-36,1.0779728230948261e-35,1.3653002703456275e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-8-0-19-10-29,ehh,9,8,7,8,0,19,10,29,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.416767536507364, 0.0]",2.7154475218492063e-13,0.0,0.0,0.0,3.530757680691477e-137,3.5405707712048974e-71,4.447053955636643e-53,1.5342433149788298e-43,1.52573491045758e-38,7.4016233790157235e-37,6.903354647284555e-38,3.4514095644636758e-37,6.901146169435054e-37,2.0650054784701553e-36,3.424018166392013e-36,4.757016389006905e-36,6.687213050656644e-36,9.652992076103352e-36,1.2225941516142257e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-19-9-18,ehh,9,8,8,8,0,19,9,18,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[-0.16839947530006705, 0.059538233452204097, 0.0]","[-0.3367989506001341, 0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[-0.33679895060013415, 0.29769111843198814, 0.0]",2.7154475218492063e-13,0.0,0.0,0.0,6.434212867688369e-135,6.452095576999896e-69,8.104008933022561e-51,2.795900759031514e-41,2.7803956208133052e-36,1.3488215474962658e-34,1.2580204397679217e-35,6.289614252707869e-35,1.2576179817721502e-34,3.7631256582914347e-34,6.239698030220986e-34,8.668863408365757e-34,1.2186322639700956e-33,1.759095679871022e-33,2.2279725015669168e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-8-8-0-19-10-29,ehh,9,8,8,8,0,19,10,29,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[-0.16839947530006705, 0.238152884979784, 0.0]","[0.0, 0.1786146515275799, 0.0]","[-0.16839947530006705, 0.4167675365073639, 0.0]",0.001,0.001,0.001,0.001,"[-0.168399475300067, 0.416767536507364, 0.0]",2.7154475218492063e-13,0.0,0.0,0.0,6.288617987658647e-135,6.306096042823603e-69,7.920629515426899e-51,2.7326344599585625e-41,2.7174801756497828e-36,1.3183000967100441e-34,1.2295536577746246e-35,6.147291384101063e-35,1.2291603066929105e-34,3.677972767017486e-34,6.0985046776208705e-34,8.472702331029731e-34,1.1910567668701962e-33,1.7192904496527617e-33,2.1775574164981355e-33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9-8-7-8-0-91-1-92,ehh,9,8,7,8,0,91,1,92,0.4,-0.14529999999999976,-0.12330000000000041,-0.3905000000000003,"[0.0, 0.0, 0.0]","[0.16839947530006705, -0.238152884979784, 0.0]","[0.16839947530006705, -0.059538233452204097, 0.0]","[0.3367989506001341, -0.2976911184319881, 0.0]",0.001,0.001,0.001,0.001,"[0.3367989506001341, -0.29769111843198803, 0.0]",2.7154475218492063e-13,0.0,0.0,0.0,3.942840471033367e-137,3.953798869745864e-71,4.966079776315675e-53,1.7133083552554108e-43,1.7038069154160912e-38,8.265483742972285e-37,7.70906092991326e-38,3.8542314549929454e-37,7.706594695571545e-37,2.3060169826843493e-36,3.8236431443122796e-36,5.312218632991023e-36,7.467692954048261e-36,1.0779614821023584e-35,1.365285906476938e-35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
